0.0011210769687137526,0.006985601019108232,0.007770925961862742,0.007790054594526645,0.00704695996951878,0.007178905569340557,0.007756648716542861,0.007748876339675116,0.00740601656355455,0.007438069211809924,0.007536414294854755,0.007408403325882194
0.006985601019108232,0.0011210769687137526,0.007158868571806428,0.00717385374794772,0.007735828544320129,0.007835910073062852,0.007215654404484194,0.0072238365332160034,0.0075337644891269985,0.0076281337489874914,0.007211162523052512,0.007459205910170706
0.007770925961862742,0.007158868571806428,0.0011210769687137526,0.007754219608204771,0.007060817811758272,0.007002545053350578,0.007763548268466577,0.007748852516196361,0.007371936520095404,0.0073757299769812105,0.007573405344209568,0.007280260480911116
0.007790054594526645,0.00717385374794772,0.00775421960820477,0.0011210769687137526,0.0071491610744635545,0.007239618767685318,0.007818614660664108,0.00782107998559213,0.007392012581825435,0.007394085824547226,0.007653512613411102,0.00723847876433012
0.00704695996951878,0.007735828544320129,0.007060817811758272,0.007149161074463555,0.0011210769687137526,0.00781431978175332,0.007346436131393844,0.007094208253814848,0.007807830680300659,0.0077319133856739945,0.007234279381138117,0.00754494252637611
0.007178905569340557,0.007835910073062852,0.007002545053350578,0.007239618767685318,0.00781431978175332,0.0011210769687137526,0.007216171260674887,0.007254941498730051,0.00778743933761247,0.007776374496181756,0.007213335104676259,0.007646158866133667
0.00775664871654286,0.007215654404484194,0.007763548268466578,0.007818614660664108,0.007346436131393844,0.007216171260674887,0.0011210769687137526,0.007752071470828159,0.0074391481475399035,0.007345490710943738,0.007728486131686677,0.007385964922267105
0.007748876339675116,0.0072238365332160034,0.007748852516196361,0.00782107998559213,0.007094208253814848,0.007254941498730051,0.007752071470828159,0.0011210769687137526,0.007402878950145859,0.007470050656286678,0.0077238085657402086,0.007342296614201424
0.00740601656355455,0.0075337644891269985,0.007371936520095404,0.007392012581825435,0.007807830680300659,0.007787439337612471,0.0074391481475399035,0.007402878950145859,0.0011210769687137526,0.007836942973279536,0.007406697893660677,0.007590450637198438
0.007438069211809924,0.0076281337489874914,0.0073757299769812105,0.007394085824547226,0.0077319133856739945,0.007776374496181756,0.007345490710943738,0.007470050656286678,0.007836942973279536,0.0011210769687137526,0.007374596985797607,0.007711832418442027
0.007536414294854755,0.007211162523052511,0.007573405344209569,0.007653512613411102,0.007234279381138117,0.007213335104676259,0.007728486131686677,0.0077238085657402086,0.007406697893660677,0.007374596985797608,0.0011210769687137526,0.007413496439695208
0.007408403325882194,0.007459205910170707,0.007280260480911117,0.00723847876433012,0.00754494252637611,0.007646158866133667,0.007385964922267105,0.007342296614201424,0.007590450637198438,0.007711832418442027,0.007413496439695208,0.0011210769687137526
